id,url,label,
412,https://marketbeatsitepolicy.vercel.app/zL20=vMDFjs&sdentry=ttu&g_ep=EgoyMDI1MDM,PII,
413,http://policybreachleadsignite.vercel.app/get_help,Die,
414,http://safetystandardssocialspot.vercel.app/zL20vMDFjcjI4entry=ttu&g_ep=EgoyMDI1MDM,PII,
415,http://ledgerapp.ink/,Die,
416,https://steamcommunirtry.com/209089857894,Other,
417,https://help--ndax-io.webflow.io/,Other,
418,https://admasterscomplaintsystem.vercel.app/zL20=vMDFjs&sdentry=ttu&g_ep=EgoyMDI1MDM,Other,
419,https://admasterscomplaintsystem.vercel.app/zL20=vMDFjs&sdentry=ttu&g_ep=EgoyMDI1MDM.html,PII,
420,https://steamcommvunity.com/881899340265,PII,
421,https://tinyurl.com/h8au9jmr,Die,
422,https://pkindicofrqmz.vercel.app/metasp.html,PII,
423,https://codedpjj1.vercel.app/verset.html,PII,
424,http://portal--ndax-io--cdn--outh.webflow.io/,Other,
425,http://stopviolationinfluencerzone.vercel.app/get_help,,
426,https://campesino.cl/wp-content/themes/netflix/login.html,PII,
427,https://steamcormmrunity.com/291722601007,PII,
428,https://ledger.band/,Die,
429,https://engageproprotectrights.vercel.app/decision&copyright,Die,
430,https://moderationmanagergrowthinsight.vercel.app/ttu&g_ep=EgoyMDI1MDMyMy4wIKXMDSoA,Die,
431,https://mmetimasklgiin.godaddysites.com/,Other,
432,https://engageproprotectrights.vercel.app/ttu&g_ep=EgoyMDI1&MDNaNa4wIKXMDSoA,Die,
433,https://impropercontentadforce.vercel.app/ttu&g_ep=EgoyMDI1MDMyMy4wIKXMDSoA,Die,
434,http://pagina.pro/facebook-metabusiness-support-verify-account-login-hu,Die,
435,https://app-rakuten.com/index/index/home.html,Die,
436,https://test-3kn.pages.dev/,Die,
437,https://auth---start--ttezor.webflow.io/,Die,
438,http://help-browser--ledgre.webflow.io/,Other,
439,https://kucoin-help-kucoin.webflow.io/,Die,
440,https://doc-bridge-trizro--cdn.webflow.io/,Die,
441,https://doc---bridge-trizr-cdn.webflow.io/,Die,
442,https://feq-support--ledger-cdn.webflow.io/,Die,
443,https://portal-ndax--io-app-auth.webflow.io/,Other,
444,https://getverify.github.io/,PII,
445,https://admomentumcompliance.vercel.app/decision&copyright,Die,
446,http://danaa-indoneesiiaaa.j3osa.my.id/,Die,
447,https://te.bijqbc0.sa.com/otp.html,CH,
448,https://te.bijqbc0.sa.com/personal.html,CH,
449,http://ykvgqk8.sa.com/,Die,
450,http://veritaspmc.amp.vg/_elink/bwtyg5esggn6d/dpyuqocd7yeiy/dzmp85ez95ww5/,Other,
451,http://veritaspmc.amp.vg/_elink/yjqr33xmc8p2/qt55e8lsm4yq/dzmp85ez95ww5/,Other,
452,http://xn--avaliao-2wa9a.space/,Die,
453,https://support--i-ledgre.webflow.io/,Die,
454,https://trezrhardwre.webflow.io/,Die,
455,https://support-ledgerlivdownload.webflow.io/,Die,
456,http://ledge--us-wllate.webflow.io/,Die,
457,https://coinbasprollogin.webflow.io/,Other,
458,https://portal-ndax--io-cdn---auths.webflow.io/,Other,
459,https://apps--blockfii-cdn--en-auth.webflow.io/,Die,
460,https://home--uphold-login.webflow.io/,Die,
461,https://kuaocaseoinlogin.webflow.io/,Die,
462,http://rightsflaginfluencerx.vercel.app/get_help,PII,
463,https://metacas6002.com/?business=304143933655&step=1,Other,
464,http://steammcommunuity.com/tradeoffer/new/?partner=1075427683&token=Enw6Hgq1,Die,
465,https://kit-rakuten.com/index/index/home.html,Die,
466,https://bitvavoo0.com/Index/index/Lang/en-us/Trade/tradelist,Die,
467,https://bitvavoo0.com/Index/index/Lang/en-us/Trade/tradelist/Trade/tradelist,Die,
468,https://helps--ndax---ca---auths.webflow.io/,Die,
469,https://webdekundennet.weebly.com/,Die,
470,https://sso-ndax---view-cdn---cdn.webflow.io/,Die,
471,https://webdefreemail.weebly.com/,Die,
472,https://webdenetger.weebly.com/,Die,
473,http://aktifkaan-paylatersx4.resmi-pxi2.my.id/,Die,
474,https://webdewebupg.weebly.com/,Die,
475,http://cs55sc.f42l.my.id/,Die,
476,http://mn4.nggk.my.id/,Die,
477,http://accountprivatepage-4.vercel.app/managerment/Landingpage/landingpage.html,PII,
478,http://sameerniz00.github.io/sameerniz00/request.html,CH,
479,http://pub-cfaace8bccf5499390c49bdbe5a510cb.r2.dev/ised.html,Die,
480,http://attnewcaseyonline.wixsite.com/my-site-1/,Die,
481,http://cathymanns101.wixsite.com/my-site-1/,Die,
482,http://www.order9.co.kr/ali/alibaba.com/passport.alibaba.com/icbu_login.htm/Login.php,Die,
483,http://rwmvocale.wixsite.com/smsacceil/,Die,
484,http://pub-682ad3b65d944376b919745aae3c56d4.r2.dev/document24.html,Die,
485,http://pub-5c578c6dd0864b909783ef15feb4d9b7.r2.dev/bsnnaowa.html,Die,
486,http://pub-916130aa2ddb449290d9ae9ad31c02be.r2.dev/oklouindex.html,Die,
487,http://bedfordfamiily.wixsite.com/my-site/,Die,
488,http://ti0b4q94bwym.wixsite.com/my-site/,Die,
489,http://pub-ca32a55940e4402cb95be2f2fc1f14c1.r2.dev/errroky.html,Die,
490,http://pub-3a12a51b73874cc1b3734cfeca7767df.r2.dev/lolngindex.html,Die,
491,http://kenzmail0.wixsite.com/my-site-1/,Die,
492,http://x0d0yjem5vlp.wixsite.com/my-site/,Die,
493,http://webmailservice0723.wixsite.com/my-site/,Die,
494,http://vixatronii.wixsite.com/att-mail/,Die,
495,http://pub-9d34f0faff644514b486e6485f403f6b.r2.dev/woosi.html,Die,
496,http://jyuyiihn.wixsite.com/my-site/,Die,
497,http://jhendee3.wixsite.com/my-site-1/,Die,
498,http://vcxza9.wixsite.com/talktalk/,Die,
499,http://pub-9880fe7fbe1b436dbaeb3e64d840c593.r2.dev/juhmindex.html,Die,
500,http://cfspart-idp-impot-gov-france.sduaicrd.com/login/a3ceb/,Die,
